Image ID,Confidence,Garbage visible?,Barren,Forest,Residential,Water,Other,Other Notes
BASE_-1063807770269896080.png,2,0,0,0,1,0,,
BASE_-1089884161341314765.png,,0,0,0,0,0,,
BASE_-1093122583063797848.png,,0,0,0,0,0,,
BASE_-1117685081615071754.png,,0,0,0,0,0,,
BASE_-1128515673494677362.png,,0,0,0,0,0,,
BASE_-1147193404780180152.png,,0,0,0,0,0,,
BASE_-1192884862829583271.png,,0,0,0,0,0,,
BASE_-1197731911386433779.png,,0,0,0,0,0,,
BASE_-1215798725801706026.png,,0,0,0,0,0,,
BASE_-122485561537374116.png,1,0,0,1,1,0,,
BASE_-123163235856206297.png,1,0,0,0,0,0,,
BASE_-1277558721720714015.png,,0,0,0,0,0,,
BASE_-1314249940355652273.png,,0,0,0,0,0,,
BASE_-1328381991447787863.png,,0,0,0,0,0,,
BASE_-1336921094471649526.png,,0,0,0,0,0,,
BASE_-137796334634456009.png,1,0,1,1,0,0,,
BASE_-1403293010997403736.png,,0,0,0,0,0,,
BASE_-1431938018103925212.png,,0,0,0,0,0,,
BASE_-1450663138712052025.png,,0,0,0,0,0,,
BASE_-1457788411312854162.png,,0,0,0,0,0,,
BASE_-1481644116951444581.png,,0,0,0,0,0,,
BASE_-1537471572815855384.png,,0,0,0,0,0,,
BASE_-1550033734266771067.png,,0,0,0,0,0,,
BASE_-1580304634337672771.png,,0,0,0,0,0,,
BASE_-1584584020236436010.png,,0,0,0,0,0,,
BASE_-1592771496997515088.png,,0,0,0,0,0,,
BASE_-1610589250007902066.png,,0,0,0,0,0,,
BASE_-1616051965330607179.png,,0,0,0,0,0,,
BASE_-167478833279609523.png,2,0,0,1,0,0,,
BASE_-1676866044153514955.png,,0,0,0,0,0,,
BASE_-1682953635084952903.png,,0,0,0,0,0,,
BASE_-1691913932911985522.png,,0,0,0,0,0,,
BASE_-1710073067067916547.png,,0,0,0,0,0,,
BASE_-1769057556714839050.png,,0,0,0,0,0,,
BASE_-1790057815370482650.png,,0,0,0,0,0,,
BASE_-1985194590320208997.png,,0,0,0,0,0,,
BASE_-2054787347388629565.png,,0,0,0,0,0,,
BASE_-2068808538644818070.png,,0,0,0,0,0,,
BASE_-2082830454661249805.png,,0,0,0,0,0,,
BASE_-2106225524046460236.png,,0,0,0,0,0,,
BASE_-2209399971796065500.png,,0,0,0,0,0,,
BASE_-2216968277590470669.png,,0,0,0,0,0,,
BASE_-2333920942610860982.png,,0,0,0,0,0,,
BASE_-23742237550718262.png,2,0,0,1,0,0,,
BASE_-2381274942958117572.png,,0,0,0,0,0,,
BASE_-2405184093431031589.png,,0,0,0,0,0,,
BASE_-2411582404857047051.png,,0,0,0,0,0,,
BASE_-242612748589322092.png,0,0,1,1,0,0,,
BASE_-2458663787962589536.png,,0,0,0,0,0,,
BASE_-2516228552306518766.png,,0,0,0,0,0,,
BASE_-257499916386651454.png,2,0,0,1,0,0,,
BASE_-2628809915786550595.png,,0,0,0,0,0,,
BASE_-2694138034944942958.png,,0,0,0,0,0,,
BASE_-2755157123837270582.png,,0,0,0,0,0,,
BASE_-2757716468391090188.png,,0,0,0,0,0,,
BASE_-2757860979266585853.png,,0,0,0,0,0,,
BASE_-2796584954856626077.png,,0,0,0,0,0,,
BASE_-2815091762914527934.png,,0,0,0,0,0,,
BASE_-2838326919520024962.png,,0,0,0,0,0,,
BASE_-2934071737413173095.png,,0,0,0,0,0,,
BASE_-2943516156345813856.png,,0,0,0,0,0,,
BASE_-2957224102260839789.png,,0,0,0,0,0,,
BASE_-2965388748868568673.png,,0,0,0,0,0,,
BASE_-29795083483993491.png,,0,0,0,0,0,overexposure,
BASE_-2987203917454779246.png,,0,0,0,0,0,,
BASE_-3032590802763626879.png,,0,0,0,0,0,,
BASE_-3034060450862372141.png,,0,0,0,0,0,,
BASE_-3070415298390597218.png,,0,0,0,0,0,,
BASE_-3145209906375632907.png,,0,0,0,0,0,,
BASE_-3160865902581612000.png,,0,0,0,0,0,,
BASE_-3180444635634797416.png,,0,0,0,0,0,,
BASE_-3200611397589992765.png,,0,0,0,0,0,,
BASE_-3238311548993567063.png,,0,0,0,0,0,,
BASE_-3239105427080505288.png,,0,0,0,0,0,,
BASE_-3270465048415926986.png,,0,0,0,0,0,,
BASE_-3274519039050196296.png,,0,0,0,0,0,,
BASE_-3304137784251293027.png,,0,0,0,0,0,,
BASE_-3310425855668823282.png,,0,0,0,0,0,,
BASE_-3441869048133357032.png,,0,0,0,0,0,,
BASE_-3495479381933261770.png,,0,0,0,0,0,,
BASE_-3509043103369258454.png,,0,0,0,0,0,,
BASE_-3511435610084323028.png,,0,0,0,0,0,,
BASE_-351688762656633876.png,2,0,0,1,0,0,,
BASE_-3581475589305556355.png,,0,0,0,0,0,,
BASE_-3606421154554231189.png,,0,0,0,0,0,,
BASE_-3620899452674788133.png,,0,0,0,0,0,,
BASE_-3641597473066851610.png,,0,0,0,0,0,,
BASE_-3648871346425005930.png,,0,0,0,0,0,,
BASE_-3676366188061053961.png,,0,0,0,0,0,,
BASE_-3722858660595990538.png,,0,0,0,0,0,,
BASE_-3734928667194896542.png,,0,0,0,0,0,,
BASE_-3738241677804642933.png,,0,0,0,0,0,,
BASE_-3748171983468496993.png,,0,0,0,0,0,,
BASE_-3748901354063485425.png,,0,0,0,0,0,,
BASE_-3749746057575141871.png,,0,0,0,0,0,,
BASE_-3777856002609510577.png,,0,0,0,0,0,,
BASE_-3806288176645473522.png,,0,0,0,0,0,,
BASE_-3812021494658429723.png,,0,0,0,0,0,,
BASE_-3849166673308755540.png,,0,0,0,0,0,,
BASE_-3902571782151145569.png,,0,0,0,0,0,,
BASE_-3987993311700619909.png,,0,0,0,0,0,,
BASE_-4040164596292154783.png,,0,0,0,0,0,,
BASE_-406430586906382981.png,2,0,0,1,0,0,,
BASE_-4069142783049143992.png,,0,0,0,0,0,,
BASE_-4090394926572985354.png,,0,0,0,0,0,,
BASE_-414611827594222065.png,2,0,1,1,0,0,,
BASE_-4225111722541502903.png,,0,0,0,0,0,,
BASE_-4252497541963713771.png,,0,0,0,0,0,,
BASE_-4296481068189601620.png,,0,0,0,0,0,,
BASE_-4364363694105056621.png,,0,0,0,0,0,,
BASE_-437254127382111228.png,2,0,0,0,1,0,,
BASE_-4373809456901625421.png,,0,0,0,0,0,,
BASE_-4424591163440972638.png,,0,0,0,0,0,,
BASE_-4438513043082165740.png,,0,0,0,0,0,,
BASE_-4438774957998320428.png,,0,0,0,0,0,,
BASE_-4443943899258647967.png,,0,0,0,0,0,,
BASE_-4478729971135321634.png,,0,0,0,0,0,,
BASE_-4544547673243457866.png,,0,0,0,0,0,,
BASE_-456157095211699040.png,2,0,0,1,1,0,,
BASE_-4573060122311552168.png,,0,0,0,0,0,,
BASE_-4578941625152503950.png,,0,0,0,0,0,,
BASE_-4598510037087694465.png,,0,0,0,0,0,,
BASE_-4648232902434892728.png,,0,0,0,0,0,,
BASE_-4666146945612229875.png,,0,0,0,0,0,,
BASE_-4678816418599743891.png,,0,0,0,0,0,,
BASE_-47089449954226039.png,1,0,1,0,0,0,,
BASE_-4728878907491251515.png,,0,0,0,0,0,,
BASE_-4736211267811409688.png,,0,0,0,0,0,,
BASE_-4779207493749362464.png,,0,0,0,0,0,,
BASE_-4827401522428878687.png,,0,0,0,0,0,,
BASE_-4846322674147497656.png,,0,0,0,0,0,,
BASE_-4894392809082881671.png,,0,0,0,0,0,,
BASE_-4906256164971561965.png,,0,0,0,0,0,,
BASE_-4930683726027416871.png,,0,0,0,0,0,,
BASE_-4945100714454285464.png,,0,0,0,0,0,,
BASE_-4948185181681082933.png,,0,0,0,0,0,,
BASE_-5025323913556040781.png,,0,0,0,0,0,,
BASE_-5036348513020357092.png,,0,0,0,0,0,,
BASE_-5075764519925747251.png,,0,0,0,0,0,,
BASE_-509803175028169557.png,2,0,0,1,0,0,,
BASE_-5139021073609047145.png,,0,0,0,0,0,,
BASE_-5164209766057489737.png,,0,0,0,0,0,,
BASE_-5164460437590088074.png,,0,0,0,0,0,,
BASE_-5212990886363363647.png,,0,0,0,0,0,,
BASE_-5233296214819152892.png,,0,0,0,0,0,,
BASE_-5275529561656192062.png,,0,0,0,0,0,,
BASE_-527962986797025526.png,2,0,1,0,0,0,,
BASE_-5330848288714277418.png,,0,0,0,0,0,,
BASE_-5376555320681166986.png,,0,0,0,0,0,,
BASE_-5405845129897631583.png,,0,0,0,0,0,,
BASE_-541884186904459706.png,,0,0,0,0,0,,
BASE_-5428521268875038721.png,,0,0,0,0,0,,
BASE_-5445183175193631557.png,,0,0,0,0,0,,
BASE_-5457284345559957418.png,,0,0,0,0,0,,
BASE_-5459528286341906283.png,,0,0,0,0,0,,
BASE_-5488688225960163714.png,,0,0,0,0,0,,
BASE_-5510544191797514281.png,,0,0,0,0,0,,
BASE_-5551339177783524457.png,,0,0,0,0,0,,
BASE_-5561961040567766290.png,,0,0,0,0,0,,
BASE_-5568017182964767426.png,,0,0,0,0,0,,
BASE_-560434656506201032.png,1,0,1,0,0,0,,
BASE_-5647421064248463432.png,,0,0,0,0,0,,
BASE_-5651112792322143023.png,,0,0,0,0,0,,
BASE_-5653113520869251010.png,,0,0,0,0,0,,
BASE_-5699658085397635011.png,,0,0,0,0,0,,
BASE_-570323339356744766.png,2,0,1,1,0,0,,
BASE_-5732223156970096947.png,,0,0,0,0,0,,
BASE_-5751461560834483296.png,,0,0,0,0,0,,
BASE_-5757157111201649285.png,,0,0,0,0,0,,
BASE_-5771418352881244119.png,,0,0,0,0,0,,
BASE_-5786958827260717789.png,,0,0,0,0,0,,
BASE_-5831077556564559662.png,,0,0,0,0,0,,
BASE_-5849185223280724670.png,,0,0,0,0,0,,
BASE_-5893932776399944066.png,,0,0,0,0,0,,
BASE_-5937304690455020484.png,,0,0,0,0,0,,
BASE_-5962556890338572532.png,,0,0,0,0,0,,
BASE_-5971166992120851162.png,,0,0,0,0,0,,
BASE_-5992509547888332947.png,,0,0,0,0,0,,
BASE_-6079513642052035142.png,,0,0,0,0,0,,
BASE_-6152861343719442897.png,,0,0,0,0,0,,
BASE_-6184851993055501141.png,,0,0,0,0,0,,
BASE_-6185373508575691526.png,,0,0,0,0,0,,
BASE_-6205606850191341073.png,,0,0,0,0,0,,
BASE_-6303544618273424136.png,,0,0,0,0,0,,
BASE_-6350941484323979921.png,,0,0,0,0,0,,
BASE_-639508856335306899.png,2,0,0,1,0,0,,
BASE_-6422315380044834593.png,,0,0,0,0,0,,
BASE_-6427721206117661328.png,,0,0,0,0,0,,
BASE_-6456413582533175844.png,,0,0,0,0,0,,
BASE_-646474975367814125.png,1,0,0,0,1,0,,
BASE_-6520078917771835775.png,,0,0,0,0,0,,
BASE_-6559947539391918680.png,,0,0,0,0,0,,
BASE_-6566769824888691331.png,,0,0,0,0,0,,
BASE_-6581414540067130333.png,,0,0,0,0,0,,
BASE_-6584468369442786144.png,,0,0,0,0,0,,
BASE_-6621408213164476453.png,,0,0,0,0,0,,
BASE_-6665781317579172929.png,,0,0,0,0,0,,
BASE_-6666518448875816715.png,,0,0,0,0,0,,
BASE_-6687008305748585312.png,,0,0,0,0,0,,
BASE_-6693428480670366576.png,,0,0,0,0,0,,
BASE_-6705140599242808105.png,,0,0,0,0,0,,
BASE_-6770793637078052845.png,,0,0,0,0,0,,
BASE_-6772504905341422515.png,,0,0,0,0,0,,
BASE_-6781928904084997536.png,,0,0,0,0,0,,
BASE_-681813845824177636.png,1,0,0,1,1,0,,
BASE_-6838075381319640456.png,,0,0,0,0,0,,
BASE_-6860921432849146876.png,,0,0,0,0,0,,
BASE_-6863898314399286212.png,,0,0,0,0,0,,
BASE_-6884767576168414090.png,,0,0,0,0,0,,
BASE_-6924969787627322538.png,,0,0,0,0,0,,
BASE_-6934200124193684956.png,,0,0,0,0,0,,
BASE_-7003543642476273472.png,,0,0,0,0,0,,
BASE_-7082615330757149782.png,,0,0,0,0,0,,
BASE_-7132833363546544116.png,,0,0,0,0,0,,
BASE_-7157447490224784637.png,,0,0,0,0,0,,
BASE_-7158642289201312994.png,,0,0,0,0,0,,
BASE_-7168491651492901083.png,,0,0,0,0,0,,
BASE_-72059931377815387.png,2,0,0,1,0,0,,
BASE_-723321719410862629.png,,0,0,0,0,0,,
BASE_-7304071292488188064.png,,0,0,0,0,0,,
BASE_-7331957347405894587.png,,0,0,0,0,0,,
BASE_-7337290225955802478.png,,0,0,0,0,0,,
BASE_-735319855611942832.png,,0,0,0,0,0,,
BASE_-7371195450691081916.png,,0,0,0,0,0,,
BASE_-7371635813376768422.png,,0,0,0,0,0,,
BASE_-7385666054015555277.png,,0,0,0,0,0,,
BASE_-7440357808966706926.png,,0,0,0,0,0,,
BASE_-7444180503096597660.png,,0,0,0,0,0,,
BASE_-7479267784297628925.png,,0,0,0,0,0,,
BASE_-7486725877074297153.png,,0,0,0,0,0,,
BASE_-7555515825049574065.png,,0,0,0,0,0,,
BASE_-7607190707237984586.png,,0,0,0,0,0,,
BASE_-7627482087268559873.png,,0,0,0,0,0,,
BASE_-7648239189205530634.png,,0,0,0,0,0,,
BASE_-767860100834968662.png,,0,0,0,0,0,,
BASE_-7678993848438490116.png,,0,0,0,0,0,,
BASE_-7721189648167638978.png,,0,0,0,0,0,,
BASE_-7771862981455451046.png,,0,0,0,0,0,,
BASE_-7808802533149279686.png,,0,0,0,0,0,,
BASE_-7828053305707776353.png,,0,0,0,0,0,,
BASE_-7829089994312850442.png,,0,0,0,0,0,,
BASE_-7846677364383341233.png,,0,0,0,0,0,,
BASE_-7881038885914677186.png,,0,0,0,0,0,,
BASE_-7904126996756091525.png,,0,0,0,0,0,,
BASE_-7904929183217495102.png,,0,0,0,0,0,,
BASE_-7959962880594837418.png,,0,0,0,0,0,,
BASE_-7972860455934658017.png,,0,0,0,0,0,,
BASE_-7973645445994370466.png,,0,0,0,0,0,,
BASE_-7985702919968735328.png,,0,0,0,0,0,,
BASE_-7985811764614222469.png,,0,0,0,0,0,,
BASE_-8033328916878059428.png,,0,0,0,0,0,,
BASE_-805442629793526950.png,,0,0,0,0,0,,
BASE_-8247465168828932184.png,,0,0,0,0,0,,
BASE_-8333120268249894700.png,,0,0,0,0,0,,
BASE_-8344880771919725885.png,,0,0,0,0,0,,
BASE_-8402733080032867770.png,,0,0,0,0,0,,
BASE_-8440987425889835686.png,,0,0,0,0,0,,
BASE_-8503390319497280928.png,,0,0,0,0,0,,
BASE_-8543766532950041845.png,,0,0,0,0,0,,
BASE_-8550835973909815878.png,,0,0,0,0,0,,
BASE_-8592980958526650363.png,,0,0,0,0,0,,
BASE_-8595115324037036912.png,,0,0,0,0,0,,
BASE_-8597583983767381234.png,,0,0,0,0,0,,
BASE_-8640175531937627306.png,,0,0,0,0,0,,
BASE_-8687679422025851630.png,,0,0,0,0,0,,
BASE_-8722042674134469886.png,,0,0,0,0,0,,
BASE_-8724355265204035420.png,,0,0,0,0,0,,
BASE_-8745333046701418034.png,,0,0,0,0,0,,
BASE_-8752429548015760699.png,,0,0,0,0,0,,
